AttractionType,CityName,Rating,Attraction
Ancient Ruins,Blackalls Park,0.0,Ratu Boko Temple
Ancient Ruins,Blackalls Park,0.5,Ratu Boko Temple
Ancient Ruins,Muskegon,0.25,Ratu Boko Temple
Ancient Ruins,Trophy Club,1.0,Ratu Boko Temple
Ancient Ruins,Trophy Club,0.75,Ratu Boko Temple
Ancient Ruins,Blackalls Park,0.75,Ratu Boko Temple
Ancient Ruins,Windsor,1.0,Ratu Boko Temple
Ancient Ruins,Blackalls Park,0.25,Ratu Boko Temple
Ancient Ruins,Blackalls Park,1.0,Ratu Boko Temple
Ancient Ruins,Trophy Club,0.5,Ratu Boko Temple
Ancient Ruins,Rittman,1.0,Ratu Boko Temple
Ancient Ruins,Mount Washington,1.0,Ratu Boko Temple
Ancient Ruins,Saint Helena,0.5,Ratu Boko Temple
Ancient Ruins,Vernal,0.75,Ratu Boko Temple
Ancient Ruins,Hallidays Point,0.5,Ratu Boko Temple
Ancient Ruins,Hallidays Point,0.75,Ratu Boko Temple
Ancient Ruins,Hong Kong,0.5,Ratu Boko Temple
Ancient Ruins,Hong Kong,1.0,Ratu Boko Temple
Ancient Ruins,Hong Kong,0.75,Ratu Boko Temple
Ancient Ruins,Hong Kong,0.0,Ratu Boko Temple
Ancient Ruins,Williamsburg,1.0,Ratu Boko Temple
Ancient Ruins,Wood River,1.0,Ratu Boko Temple
Ancient Ruins,Mount Gambier,0.75,Ratu Boko Temple
Ancient Ruins,Boca Raton,0.0,Ratu Boko Temple
Ancient Ruins,West Covina,0.75,Ratu Boko Temple
Ancient Ruins,West Covina,0.0,Ratu Boko Temple
Ancient Ruins,Boca Raton,0.75,Ratu Boko Temple
Ancient Ruins,Boca Raton,1.0,Ratu Boko Temple
Ancient Ruins,Sweden,1.0,Ratu Boko Temple
Ancient Ruins,Wood River,0.75,Ratu Boko Temple
Ancient Ruins,Boca Raton,0.5,Ratu Boko Temple
Ancient Ruins,Media,0.0,Ratu Boko Temple
Ancient Ruins,Boca Raton,0.25,Ratu Boko Temple
Ancient Ruins,New Westminster,0.25,Ratu Boko Temple
Ancient Ruins,The Villages,1.0,Ratu Boko Temple
Ancient Ruins,The Villages,0.75,Ratu Boko Temple
Ancient Ruins,Georgetown,0.75,Ratu Boko Temple
Ancient Ruins,Longueuil,0.5,Ratu Boko Temple
Ancient Ruins,Manaus,0.75,Ratu Boko Temple
Ancient Ruins,Manaus,1.0,Ratu Boko Temple
Ancient Ruins,Manaus,0.0,Ratu Boko Temple
Ancient Ruins,Varsity Lakes,0.75,Ratu Boko Temple
Ancient Ruins,Westlake Village,0.75,Ratu Boko Temple
Ancient Ruins,Varsity Lakes,1.0,Ratu Boko Temple
Ancient Ruins,Williamsburg,0.75,Ratu Boko Temple
Ancient Ruins,Varsity Lakes,0.5,Ratu Boko Temple
Ancient Ruins,Weaverville,1.0,Ratu Boko Temple
Ancient Ruins,Weaverville,0.75,Ratu Boko Temple
Ancient Ruins,Weaverville,0.25,Ratu Boko Temple
Ancient Ruins,Weaverville,0.5,Ratu Boko Temple
Ancient Ruins,Owen Sound,0.5,Ratu Boko Temple
Ancient Ruins,Owen Sound,0.0,Ratu Boko Temple
Ancient Ruins,Owen Sound,0.75,Ratu Boko Temple
Ancient Ruins,West Stockholm,1.0,Ratu Boko Temple
Ancient Ruins,Owen Sound,0.25,Ratu Boko Temple
Ancient Ruins,Owen Sound,1.0,Ratu Boko Temple
Ancient Ruins,Fredericton,0.5,Ratu Boko Temple
Ancient Ruins,New Westminster,1.0,Sewu Temple
Ancient Ruins,Coral Springs,1.0,Sewu Temple
Ancient Ruins,Coral Springs,0.5,Sewu Temple
Ancient Ruins,Coral Springs,0.75,Sewu Temple
Ancient Ruins,Aldergrove,0.75,Sewu Temple
Ancient Ruins,Hyogo Prefecture,1.0,Sewu Temple
Ancient Ruins,Hyogo Prefecture,0.75,Sewu Temple
Ancient Ruins,NL,1.0,Sewu Temple
Ancient Ruins,Blackalls Park,0.75,Sewu Temple
Ancient Ruins,Blackalls Park,0.5,Sewu Temple
Ancient Ruins,Blackalls Park,1.0,Sewu Temple
Ancient Ruins,Blackalls Park,0.0,Sewu Temple
Ancient Ruins,Cerf Island,1.0,Sewu Temple
Ancient Ruins,Cerf Island,0.75,Sewu Temple
Ancient Ruins,Pahoa,1.0,Sewu Temple
Ancient Ruins,Vincentia,0.75,Sewu Temple
Ancient Ruins,Vincentia,1.0,Sewu Temple
Ancient Ruins,Sea Isle City,0.5,Sewu Temple
Ancient Ruins,Sea Isle City,0.75,Sewu Temple
Ancient Ruins,North Wonthaggi,1.0,Sewu Temple
Ancient Ruins,North Wonthaggi,0.75,Sewu Temple
Ancient Ruins,South Sumatra,1.0,Sewu Temple
Ancient Ruins,Kanwal,0.75,Sewu Temple
Ancient Ruins,Kanwal,1.0,Sewu Temple
Ancient Ruins,Province of Cordoba,1.0,Sewu Temple
Ancient Ruins,Province of Cordoba,0.75,Sewu Temple
Ancient Ruins,Hong Kong,1.0,Sewu Temple
Ancient Ruins,Hong Kong,0.75,Sewu Temple
Ancient Ruins,Hong Kong,0.5,Sewu Temple
Ancient Ruins,Del Mar,1.0,Sewu Temple
Ancient Ruins,Hong Kong,0.25,Sewu Temple
Ancient Ruins,Province of Cordoba,0.0,Sewu Temple
Ancient Ruins,Province of Cordoba,0.5,Sewu Temple
Ancient Ruins,Wood River,0.5,Sewu Temple
Ancient Ruins,Wood River,0.25,Sewu Temple
Ancient Ruins,Wood River,0.75,Sewu Temple
Ancient Ruins,Belgium,0.75,Sewu Temple
Ancient Ruins,Belgium,0.25,Sewu Temple
Ancient Ruins,Belgium,1.0,Sewu Temple
Ancient Ruins,Saint Philip Parish,1.0,Sewu Temple
Ancient Ruins,Belmont North,0.75,Sewu Temple
Ancient Ruins,Jarrahdale,1.0,Sewu Temple
Ancient Ruins,Jarrahdale,0.25,Sewu Temple
Ancient Ruins,Jarrahdale,0.75,Sewu Temple
Ancient Ruins,San Jose del Cabo,0.75,Sewu Temple
Ancient Ruins,Trophy Club,0.75,Sewu Temple
Ancient Ruins,Trophy Club,1.0,Sewu Temple
Ancient Ruins,Millington,0.25,Sewu Temple
Ancient Ruins,Sunset Valley,0.75,Sewu Temple
Ancient Ruins,Sunset Valley,0.5,Sewu Temple
Ancient Ruins,Kerikeri,1.0,Sewu Temple
Ancient Ruins,Lemoore,1.0,Sewu Temple
Ancient Ruins,Princess Royal Island,1.0,Sewu Temple
Ancient Ruins,Princess Royal Island,0.5,Sewu Temple
Ancient Ruins,Boca Raton,1.0,Sewu Temple
Ancient Ruins,Boca Raton,0.0,Sewu Temple
Ancient Ruins,Montville,1.0,Sewu Temple
Ancient Ruins,Boca Raton,0.75,Sewu Temple
Ancient Ruins,Malaysia,0.75,Sewu Temple
Ancient Ruins,Malaysia,0.5,Sewu Temple
Ancient Ruins,Boca Raton,0.25,Sewu Temple
Ancient Ruins,Middletown,1.0,Sewu Temple
Ancient Ruins,Middletown,0.75,Sewu Temple
Ancient Ruins,Kadina,1.0,Sewu Temple
Ancient Ruins,Kadina,0.5,Sewu Temple
Ancient Ruins,Kadina,0.75,Sewu Temple
Ancient Ruins,Kadina,0.0,Sewu Temple
Ancient Ruins,Stittsville,0.75,Sewu Temple
Ancient Ruins,Boca Raton,0.5,Sewu Temple
Ancient Ruins,Smithfield,1.0,Sewu Temple
Ancient Ruins,Smithfield,0.75,Sewu Temple
Ancient Ruins,Cranbourne East,1.0,Sewu Temple
Ancient Ruins,Rivas,1.0,Sewu Temple
Ancient Ruins,Rivas,0.75,Sewu Temple
Ancient Ruins,Malolo Island,0.75,Sewu Temple
Ancient Ruins,Malolo Island,0.0,Sewu Temple
Ancient Ruins,Nabiac,0.75,Sewu Temple
Ancient Ruins,Nabiac,0.5,Sewu Temple
Ancient Ruins,Blairgowrie,1.0,Sewu Temple
Ancient Ruins,Blairgowrie,0.25,Sewu Temple
Ancient Ruins,Blairgowrie,0.75,Sewu Temple
Ancient Ruins,Lovely Banks,0.75,Sewu Temple
Ancient Ruins,Lovely Banks,0.5,Sewu Temple
Ancient Ruins,Ubon Ratchathani,1.0,Sewu Temple
Ancient Ruins,Moe,0.75,Sewu Temple
Ancient Ruins,Coffs Harbour,0.75,Sewu Temple
Ancient Ruins,Coffs Harbour,0.5,Sewu Temple
Ancient Ruins,Manaus,1.0,Sewu Temple
Ancient Ruins,Manaus,0.75,Sewu Temple
Ancient Ruins,Manaus,0.25,Sewu Temple
Ancient Ruins,Manaus,0.0,Sewu Temple
Ancient Ruins,Long Jetty,0.75,Sewu Temple
Ancient Ruins,Long Jetty,0.5,Sewu Temple
Ancient Ruins,Whitchurch-Stouffville,1.0,Sewu Temple
Ancient Ruins,Varsity Lakes,1.0,Sewu Temple
Ancient Ruins,Varsity Lakes,0.75,Sewu Temple
Ancient Ruins,Varsity Lakes,0.5,Sewu Temple
Ancient Ruins,N'Djamena,1.0,Sewu Temple
Ancient Ruins,N'Djamena,0.5,Sewu Temple
Ancient Ruins,Sharon,1.0,Sewu Temple
Ancient Ruins,Weaverville,1.0,Sewu Temple
Ancient Ruins,Weaverville,0.75,Sewu Temple
Ancient Ruins,Wood River,1.0,Sewu Temple
Ancient Ruins,Duncan,1.0,Sewu Temple
Ancient Ruins,Weaverville,0.5,Sewu Temple
Ancient Ruins,San Ramon,1.0,Sewu Temple
Ancient Ruins,San Ramon,0.5,Sewu Temple
Ancient Ruins,Weaverville,0.25,Sewu Temple
Ancient Ruins,Owen Sound,1.0,Sewu Temple
Ancient Ruins,Owen Sound,0.75,Sewu Temple
Ancient Ruins,Owen Sound,0.5,Sewu Temple
Ancient Ruins,Ayase-shi,0.75,Sewu Temple
Ancient Ruins,Ayase-shi,1.0,Sewu Temple
Ancient Ruins,Nolanville,1.0,Sewu Temple
Ancient Ruins,Airdrie,0.75,Sewu Temple
Ancient Ruins,Airdrie,0.5,Sewu Temple
Ancient Ruins,Lemoore,0.75,Sewu Temple
Ancient Ruins,Carpinteria,1.0,Sewu Temple
Ancient Ruins,Temperance,0.75,Sewu Temple
Ancient Ruins,Temperance,0.5,Sewu Temple
Ancient Ruins,Owen Sound,0.25,Sewu Temple
Ancient Ruins,Tainan,1.0,Sewu Temple
Ancient Ruins,Tainan,0.75,Sewu Temple
Ancient Ruins,Kluang,1.0,Sewu Temple
Ancient Ruins,Kluang,0.75,Sewu Temple
History Museums,Trophy Club,1.0,Ullen Sentalu Museum
History Museums,Tucson,1.0,Ullen Sentalu Museum
History Museums,Trophy Club,0.5,Ullen Sentalu Museum
History Museums,Trophy Club,0.75,Ullen Sentalu Museum
History Museums,Sweet Home,1.0,Ullen Sentalu Museum
History Museums,Wood River,0.75,Ullen Sentalu Museum
History Museums,Georgetown,0.5,Ullen Sentalu Museum
History Museums,Georgetown,0.75,Ullen Sentalu Museum
History Museums,Williamsburg,1.0,Ullen Sentalu Museum
History Museums,Nassau,0.75,Ullen Sentalu Museum
History Museums,Nassau,0.5,Ullen Sentalu Museum
History Museums,Blackalls Park,0.75,Ullen Sentalu Museum
History Museums,Blackalls Park,1.0,Ullen Sentalu Museum
History Museums,Blackalls Park,0.5,Ullen Sentalu Museum
History Museums,Blackalls Park,0.25,Ullen Sentalu Museum
History Museums,Blackalls Park,0.0,Ullen Sentalu Museum
History Museums,The Villages,0.25,Ullen Sentalu Museum
History Museums,The Villages,1.0,Ullen Sentalu Museum
History Museums,Sunset Valley,0.75,Ullen Sentalu Museum
History Museums,Sunset Valley,1.0,Ullen Sentalu Museum
History Museums,Vista,0.75,Ullen Sentalu Museum
History Museums,Hong Kong,1.0,Ullen Sentalu Museum
History Museums,Hong Kong,0.5,Ullen Sentalu Museum
History Museums,Valley Forge,1.0,Ullen Sentalu Museum
History Museums,Valley Forge,0.75,Ullen Sentalu Museum
History Museums,Valley Forge,0.5,Ullen Sentalu Museum
History Museums,Wheat Ridge,1.0,Ullen Sentalu Museum
History Museums,Wheat Ridge,0.75,Ullen Sentalu Museum
History Museums,Wheat Ridge,0.5,Ullen Sentalu Museum
History Museums,Sunset Valley,0.5,Ullen Sentalu Museum
History Museums,Rivas,1.0,Ullen Sentalu Museum
History Museums,Temperance,1.0,Ullen Sentalu Museum
History Museums,Megamendung,0.75,Ullen Sentalu Museum
History Museums,Edina,1.0,Ullen Sentalu Museum
History Museums,Traverse City,0.75,Ullen Sentalu Museum
History Museums,Traverse City,0.5,Ullen Sentalu Museum
History Museums,Tahoe City,0.75,Ullen Sentalu Museum
History Museums,Tahoe City,1.0,Ullen Sentalu Museum
History Museums,Tahoe City,0.5,Ullen Sentalu Museum
History Museums,Whittier,1.0,Ullen Sentalu Museum
History Museums,Thousand Islands New York,0.75,Ullen Sentalu Museum
History Museums,Victorville,0.75,Ullen Sentalu Museum
History Museums,Hong Kong,0.0,Ullen Sentalu Museum
History Museums,Hong Kong,0.75,Ullen Sentalu Museum
History Museums,Hong Kong,0.25,Ullen Sentalu Museum
History Museums,The Cincinnati Region,0.75,Ullen Sentalu Museum
History Museums,The Cincinnati Region,0.5,Ullen Sentalu Museum
History Museums,Los Angeles,0.5,Ullen Sentalu Museum
History Museums,Los Angeles,0.25,Ullen Sentalu Museum
History Museums,Los Angeles,0.0,Ullen Sentalu Museum
History Museums,Upper Lake,1.0,Ullen Sentalu Museum
History Museums,Waterville,0.75,Ullen Sentalu Museum
History Museums,Wood River,1.0,Ullen Sentalu Museum
History Museums,Weaverville,1.0,Ullen Sentalu Museum
History Museums,Traverse City,1.0,Ullen Sentalu Museum
History Museums,Port Colborne,1.0,Ullen Sentalu Museum
History Museums,Wolfeboro,0.75,Ullen Sentalu Museum
History Museums,Wolfeboro,1.0,Ullen Sentalu Museum
History Museums,Boca Raton,1.0,Ullen Sentalu Museum
History Museums,Boca Raton,0.5,Ullen Sentalu Museum
History Museums,Boca Raton,0.75,Ullen Sentalu Museum
History Museums,Windsor,0.75,Ullen Sentalu Museum
History Museums,Weston,1.0,Ullen Sentalu Museum
History Museums,Sweet Home,0.75,Ullen Sentalu Museum
History Museums,Province of Cordoba,1.0,Ullen Sentalu Museum
History Museums,Boca Raton,0.25,Ullen Sentalu Museum
History Museums,Boca Raton,0.0,Ullen Sentalu Museum
History Museums,Wilton,0.75,Ullen Sentalu Museum
History Museums,Florianopolis,0.75,Ullen Sentalu Museum
History Museums,Florianopolis,0.5,Ullen Sentalu Museum
History Museums,Florianopolis,1.0,Ullen Sentalu Museum
History Museums,Edmonton,1.0,Ullen Sentalu Museum
History Museums,Newlands,1.0,Ullen Sentalu Museum
History Museums,Newlands,0.0,Ullen Sentalu Museum
History Museums,Newlands,0.75,Ullen Sentalu Museum
History Museums,Newlands,0.5,Ullen Sentalu Museum
History Museums,Tampa,1.0,Ullen Sentalu Museum
History Museums,Williamsburg,0.75,Ullen Sentalu Museum
History Museums,Williamsburg,0.5,Ullen Sentalu Museum
History Museums,Hilo,1.0,Ullen Sentalu Museum
History Museums,Hilo,0.5,Ullen Sentalu Museum
History Museums,Japan,0.75,Ullen Sentalu Museum
History Museums,Japan,1.0,Ullen Sentalu Museum
History Museums,Japan,0.5,Ullen Sentalu Museum
History Museums,Wolfeboro,0.5,Ullen Sentalu Museum
History Museums,Whittier,0.75,Ullen Sentalu Museum
History Museums,Whittier,0.0,Ullen Sentalu Museum
History Museums,Whittier,0.5,Ullen Sentalu Museum
History Museums,Seaford,0.0,Ullen Sentalu Museum
History Museums,Seaford,0.25,Ullen Sentalu Museum
History Museums,Sweet Home,0.5,Ullen Sentalu Museum
History Museums,Temperance,0.75,Ullen Sentalu Museum
History Museums,Sulaymaniyah,1.0,Ullen Sentalu Museum
History Museums,Sulaymaniyah,0.75,Ullen Sentalu Museum
History Museums,Del Mar,1.0,Ullen Sentalu Museum
History Museums,Del Mar,0.75,Ullen Sentalu Museum
History Museums,Gulliver,0.5,Ullen Sentalu Museum
History Museums,Gulliver,0.75,Ullen Sentalu Museum
History Museums,Doha,0.75,Ullen Sentalu Museum
History Museums,Doha,1.0,Ullen Sentalu Museum
History Museums,Manaus,1.0,Ullen Sentalu Museum
History Museums,Manaus,0.75,Ullen Sentalu Museum
History Museums,Manaus,0.5,Ullen Sentalu Museum
History Museums,Manaus,0.25,Ullen Sentalu Museum
History Museums,Varsity Lakes,0.75,Ullen Sentalu Museum
History Museums,Varsity Lakes,0.25,Ullen Sentalu Museum
History Museums,Varsity Lakes,0.5,Ullen Sentalu Museum
History Museums,Varsity Lakes,1.0,Ullen Sentalu Museum
History Museums,West Springfield,0.75,Ullen Sentalu Museum
History Museums,West Springfield,0.5,Ullen Sentalu Museum
History Museums,West Springfield,1.0,Ullen Sentalu Museum
History Museums,Hilo,0.75,Ullen Sentalu Museum
History Museums,Whidbey Island,0.75,Ullen Sentalu Museum
History Museums,Whidbey Island,0.5,Ullen Sentalu Museum
History Museums,Kuils River,1.0,Ullen Sentalu Museum
History Museums,Thousand Islands New York,1.0,Ullen Sentalu Museum
History Museums,Swedeborg,1.0,Ullen Sentalu Museum
History Museums,Varsity Lakes,0.0,Ullen Sentalu Museum
History Museums,Weaverville,0.75,Ullen Sentalu Museum
History Museums,Upper Lake,0.0,Ullen Sentalu Museum
History Museums,Victorville,1.0,Ullen Sentalu Museum
History Museums,Weaverville,0.5,Ullen Sentalu Museum
History Museums,Gerroa,1.0,Ullen Sentalu Museum
History Museums,Gerroa,0.75,Ullen Sentalu Museum
History Museums,Excelsior,1.0,Ullen Sentalu Museum
History Museums,Texarkana,1.0,Ullen Sentalu Museum
History Museums,Weaverville,0.0,Ullen Sentalu Museum
History Museums,Weaverville,0.25,Ullen Sentalu Museum
History Museums,New Cairo City,1.0,Ullen Sentalu Museum
History Museums,Owen Sound,1.0,Ullen Sentalu Museum
History Museums,Owen Sound,0.75,Ullen Sentalu Museum
History Museums,Owen Sound,0.25,Ullen Sentalu Museum
History Museums,Owen Sound,0.5,Ullen Sentalu Museum
History Museums,Province of Cordoba,0.75,Ullen Sentalu Museum
History Museums,Province of Cordoba,0.0,Ullen Sentalu Museum
History Museums,Megamendung,0.5,Ullen Sentalu Museum
History Museums,Tiburon,1.0,Ullen Sentalu Museum
History Museums,Trophy Club,0.25,Ullen Sentalu Museum
History Museums,Thousand Islands New York,0.5,Ullen Sentalu Museum
Points of Interest & Landmarks,Australia,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Hong Kong,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Hong Kong,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Tennessee,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Blackalls Park,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Blackalls Park,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Crown Point,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Crown Point,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Mount Duneed,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Blackalls Park,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Blackalls Park,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Blackalls Park,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Alexandra,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Shiki,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Idaho Falls,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Idaho Falls,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Hong Kong,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Trophy Club,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Trophy Club,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Trophy Club,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Hong Kong,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Caxias Do Sul,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Caxias Do Sul,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Silverton,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,The Villages,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Mount Duneed,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Hong Kong,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Bilambil Heights,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Boca Raton,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Boca Raton,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Windermere,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Boca Raton,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Boca Raton,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,St. John's,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Sweet Home,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Playa Maroma,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Mobile,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Megamendung,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Megamendung,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Wood River,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Wood River,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Katanning,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Thousand Islands New York,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Del Mar,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Five Dock,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Bullsbrook,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Boca Raton,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Province of Cordoba,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Province of Cordoba,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Manaus,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Manaus,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Manaus,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Manaus,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Sebastopol,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Sebastopol,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Sebastopol,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Manaus,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Voorhees,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Voorhees,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Varsity Lakes,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Varsity Lakes,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Addison,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Varsity Lakes,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Varsity Lakes,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Rivas,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Sweet Home,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Varsity Lakes,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Weaverville,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Weaverville,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Province of Cordoba,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Weaverville,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Canowindra,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Trophy Club,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Weaverville,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Weaverville,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Stittsville,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Owen Sound,1.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Owen Sound,0.5,Water Castle (Tamansari)
Points of Interest & Landmarks,Owen Sound,0.75,Water Castle (Tamansari)
Points of Interest & Landmarks,Trophy Club,0.25,Water Castle (Tamansari)
Points of Interest & Landmarks,Owen Sound,0.0,Water Castle (Tamansari)
Points of Interest & Landmarks,Greater Kochi,1.0,Water Castle (Tamansari)
Historic Sites,Trophy Club,0.5,Yogyakarta Palace
